repl_id,k,validation_AUC,test_AUC
12,35,0.6980099483661255,0.705564545344765
12,36,0.6979739995345571,0.7047095761381476
12,37,0.6974726079363669,0.7046993116773338
12,38,0.6976665424224593,0.7041420118343196
12,39,0.6985652632116686,0.7040695568168096
12,40,0.6980279227819097,0.7041903151793261
12,41,0.6982294254430693,0.7032737592078253
12,42,0.6984025474477276,0.7033353459727085
12,43,0.6991622030200804,0.7026289095519864
12,44,0.6992170722893161,0.7028028015940103
12,45,0.6993845181626741,0.7030074870184762
12,46,0.6995964270645508,0.7038594372660307
12,47,0.6995339896202479,0.7040774061103731
12,48,0.6993041063025869,0.7044155295254195
12,49,0.6992028819610655,0.7050591715976332
12,50,0.6990770610505762,0.7050217365052528
13,5,0.6880587441748702,0.676611520347784
13,6,0.6931114470539933,0.6809370848931289
13,7,0.6916044341937718,0.6834210844100953
13,8,0.693195643001614,0.6833160246347061
13,9,0.6948776699102602,0.6841891075957011
13,10,0.695272161035629,0.6831819828523125
13,11,0.6953024337358971,0.6857933824417342
13,12,0.6939827332085846,0.6853544257939862
13,13,0.6961547994528211,0.684872599927545
13,14,0.696740386998632,0.6871784808597996
13,15,0.6966505149197111,0.6859189711387513
13,16,0.6954292006682699,0.6862516604274846
13,17,0.6969135090032903,0.6866085013887211
13,18,0.6988528538642157,0.686374230165439
13,19,0.7003759490964544,0.6863512860765608
13,20,0.7017334904991022,0.6885201062673592
13,21,0.7032915885410261,0.6897959183673469
13,22,0.7035252559462206,0.6898460330877912
13,23,0.7041401701704163,0.691978021978022
13,24,0.7050436210690425,0.6934355754135975
13,25,0.7050701096817772,0.6939439681197922
13,26,0.7051921465047329,0.6938624562250936
13,27,0.7061854694822799,0.6938715131022823
13,28,0.7073102895016167,0.6935732399468664
13,29,0.7079791269731651,0.6938117377128364
13,30,0.7078372236906583,0.692810650887574
13,31,0.7092382820999416,0.6928480859799541
13,32,0.7107519171133466,0.692752686873566
13,33,0.7113043938932394,0.6925781910397295
13,34,0.7121964925292652,0.6930310348991668
13,35,0.7131945456162293,0.6932973070885158
13,36,0.7138614910440109,0.6933136094674556
13,37,0.7137782411182736,0.6935629754860524
13,38,0.7147545357019199,0.6930714889506098
13,39,0.7158878699182071,0.693505615263857
13,40,0.7158736795899563,0.6926603067262407
13,41,0.7164166961510154,0.6918180171476875
13,42,0.7166219828997084,0.6915040454051443
13,43,0.7172028403361027,0.6911345248158435
13,44,0.7168774088082205,0.6910524091293322
13,45,0.7164848097266187,0.6910632773819586
13,46,0.7168215935171012,0.6907794952300446
13,47,0.716993769499876,0.6907348146359135
13,48,0.7164800796172016,0.6906249245260233
13,49,0.716643741403026,0.6906659823692791
13,50,0.7164479148731668,0.6903151793261683
14,5,0.6567577181195355,0.70081813790605
14,6,0.6587065231992947,0.6997729742784687
14,7,0.6606439760164533,0.6988540031397175
14,8,0.6637185471374324,0.7021567443545464
14,9,0.6659227781257036,0.704774181862094
14,10,0.6651792049253685,0.7063271344040575
14,11,0.6663361896887399,0.7082369279072575
14,12,0.6659426445852545,0.707698949402246
14,13,0.6660372467735923,0.7068729622026324
14,14,0.6666389166914208,0.7056840961236567
14,15,0.668079708019806,0.7057432677212897
14,16,0.6700474335372326,0.704824900374351
14,17,0.6714428158152155,0.7042452602342713
14,18,0.6726016926223538,0.7037368675280764
14,19,0.6747359179912549,0.7043098659582175
14,20,0.6767906775219523,0.7031868131868132
14,21,0.6778833327972542,0.7036348267117498
14,22,0.6789977465758738,0.7055132230406955
14,23,0.6799825553564706,0.7072195387030552
14,24,0.6799125497371006,0.708457915710663
14,25,0.6814592955164238,0.7096733486293926
14,26,0.6821650278414241,0.7101195507788914
14,27,0.6835906828196748,0.7095851950247556
14,28,0.6842197873721215,0.7100344161333173
14,29,0.684496025762068,0.7087151310228234
14,30,0.6848479459026844,0.7089463832870426
14,31,0.684381557114179,0.70820009660669
14,32,0.6849255196971216,0.7084078009902185
14,33,0.6853360931945078,0.707568530370728
14,34,0.6859084364339516,0.7078281608501389
14,35,0.6864665893451448,0.7077629513343798
14,36,0.6867608021508753,0.707061949039971
14,37,0.6867589101071087,0.7065825383407801
14,38,0.6870606910879062,0.706446685182949
14,39,0.6869433843743674,0.7056206979833354
14,40,0.6868960832801985,0.7058392706194903
14,41,0.6873113868870014,0.7052366863905326
14,42,0.6870833956131073,0.7049933582900616
14,43,0.6875923553863648,0.7051907982127762
14,44,0.6873274692590189,0.7049281487743027
14,45,0.6869358161993004,0.7054462021494988
14,46,0.6868014810918605,0.7058507426639294
14,47,0.6866274130653189,0.7054703538220021
14,48,0.686545109161465,0.705393672261804
14,49,0.6861184532920616,0.7048810530129211
14,50,0.6860531777821084,0.7049390170269291
15,5,0.678367696001544,0.678226059654631
15,6,0.6812208980018125,0.678905325443787
15,7,0.6871496171449437,0.6804884675763797
15,8,0.6891069364216534,0.6781656804733728
15,9,0.6902241882659229,0.6775389445719115
15,10,0.6935617534704812,0.6793974157710421
15,11,0.6947026558618353,0.6806303586523366
15,12,0.6970194634542286,0.6803133679507305
15,13,0.6976012669125065,0.6806080183552712
15,14,0.6973401648726939,0.6804528438594373
15,15,0.6977346559980626,0.6802741214829126
15,16,0.6968236369243693,0.6807203236324115
15,17,0.6980175165411927,0.6812456225093587
15,18,0.6991423365605293,0.6805470353822003
15,19,0.6995112850950468,0.6794777200821157
15,20,0.6996456202024866,0.6793702451394757
15,21,0.7001678242821113,0.6802801594010385
15,22,0.7019529675760462,0.6809853882381354
15,23,0.701537663969243,0.6810361067503925
15,24,0.7013806243366021,0.6818850380388841
15,25,0.7011999341568769,0.6821440647264824
15,26,0.7010249201084519,0.6824018838304554
15,27,0.7017297064115687,0.6826307209274243
15,28,0.6999540233364677,0.6830551865716701
15,29,0.7002576963610322,0.6839910638811738
15,30,0.6987960925512129,0.6845906291510687
15,31,0.6987459533913938,0.6847965221591595
15,32,0.6987204108005426,0.6850416616350682
15,33,0.6986201324809046,0.6851998550899651
15,34,0.6990846292256432,0.685440164231373
15,35,0.6991905836765816,0.6856297548605241
15,36,0.6992350467051004,0.685812099987924
15,37,0.6993845181626742,0.6849933582900617
15,38,0.6985747234305023,0.6857245501750995
15,39,0.6990997655757772,0.6855029585798817
15,40,0.6988604220392827,0.6852409129332206
15,41,0.698496203614182,0.6856406231131505
15,42,0.6987535215664609,0.6854407680231857
15,43,0.6982615901871042,0.6853278589542326
15,44,0.6982180731804687,0.6853157831179808
15,45,0.698488635439115,0.685305518657167
15,46,0.6991830155015145,0.6851805337519623
15,47,0.69971940990939,0.6852487622267842
15,48,0.700620022742366,0.6853375196232339
15,49,0.7006881363179693,0.685374954715614
15,50,0.7013380533518502,0.6856569254920903
16,5,0.6906101651943412,0.6984699915469145
16,6,0.6902554069880743,0.7015251781185847
16,7,0.6899318675039591,0.7022273879966188
16,8,0.6896953620331145,0.703687960391257
16,9,0.6897350949522164,0.7034893128849171
16,10,0.6914928036115332,0.7036776959304432
16,11,0.6927642570227933,0.7032520227025723
16,12,0.6939685428803338,0.7031898321458762
16,13,0.6942930283863328,0.7040278951817412
16,14,0.6938266395978273,0.7053477840840479
16,15,0.6932628105553338,0.7050670208911967
16,16,0.6940640910905551,0.7060240309141408
16,17,0.6948407750568086,0.7063850984180655
16,18,0.6959542428135447,0.7057106629634101
16,19,0.6957508481086185,0.7045000603791811
16,20,0.695199317350609,0.7049372056514914
16,21,0.6944812867411249,0.704865354425794
16,22,0.6960460069362325,0.704400434730105
16,23,0.6961642596716549,0.7044457191160488
16,24,0.6966315944820435,0.7050869460210119
16,25,0.6974007102732301,0.7042778649921506
16,26,0.6974744999801336,0.7043255645453448
16,27,0.6973940881200463,0.7048085979954112
16,28,0.6964792849588195,0.7052372901823453
16,29,0.696367654376581,0.7052880086946021
16,30,0.696095200074168,0.7046685182948919
16,31,0.6957111151895166,0.7046811979229562
16,32,0.6951709366941077,0.7045060982973073
16,33,0.6944179032749386,0.7041818620939501
16,34,0.6940886876595229,0.7043750754739766
16,35,0.6929165665460173,0.7042500905687719
16,36,0.6920556866321433,0.7041377852916314
16,37,0.6920225758662248,0.7044167371090447
16,38,0.6907728809582824,0.7039324960753532
16,39,0.6899470038540931,0.7034947470112306
16,40,0.689653737070246,0.7029006158676488
16,41,0.6886244652611304,0.7025594734935393
16,42,0.6882498405953127,0.7025286801110977
16,43,0.6878572415137106,0.7022859558024392
16,44,0.6880265794308353,0.7019762106025843
16,45,0.6882280820919949,0.7016767298635429
16,46,0.689026524561566,0.7015541601255886
16,47,0.688998143905065,0.7015209515758967
16,48,0.6894711548467539,0.7013899287525661
16,49,0.6897464472148169,0.7017431469629272
16,50,0.6893226294110637,0.7014587610192007
17,5,0.7000249749777212,0.6692706194903998
17,6,0.7024155722770179,0.6722841444270016
17,7,0.7037825738984994,0.6761013162661514
17,8,0.7067682189624411,0.6785780702813671
17,9,0.7087056717795996,0.6804323149378093
17,10,0.7071068947966905,0.6822424827919334
17,11,0.7078580361720926,0.6834247071609709
17,12,0.70702837498037,0.6851998550899651
17,13,0.7050975443163952,0.6856762468300931
17,14,0.7061797933509797,0.685473372781065
17,15,0.7058940947421997,0.6858748943364329
17,16,0.7044183006041296,0.6861466006520951
17,17,0.7044873602016162,0.6857142857142857
17,18,0.7034978213116025,0.685003018959063
17,19,0.7039093408308721,0.685101437024514
17,20,0.70386393178047,0.6853248399951697
17,21,0.7037655455045986,0.686568047337278
17,22,0.7024846318745044,0.687228595580244
17,23,0.7028866911749402,0.687716459364811
17,24,0.7018101182716558,0.6885412389807994
17,25,0.701773223418204,0.6898985629754859
17,26,0.7019643198386466,0.6909618403574447
17,27,0.7023162399792632,0.6919840598961479
17,28,0.7021629844341559,0.6931916435213138
17,29,0.7012623716011799,0.6931083202511774
17,30,0.7014468458684388,0.6930304311073541
17,31,0.7010391104367026,0.6936662238860041
17,32,0.7006588096395846,0.6935835044076802
17,33,0.7003702729651543,0.6934241033691584
17,34,0.700119577166059,0.6931874169786258
17,35,0.699982403992969,0.6934868977176671
17,36,0.6996844070997049,0.6937906049993963
17,37,0.6992199103549663,0.6935261441854849
17,38,0.6983240276314072,0.6934090085738438
17,39,0.6977639826764472,0.6938854003139718
17,40,0.6971282559708171,0.6939029102765367
17,41,0.6964641486086857,0.6933492331843979
17,42,0.6955124505940072,0.6932465885762589
17,43,0.6952522945760781,0.6930328462746045
17,44,0.6950006527550994,0.6929869580968482
17,45,0.6947490109341209,0.692432677212897
17,46,0.6946383263737658,0.6921126675522281
17,47,0.6943904686403206,0.6924061103731434
17,48,0.6940234121495698,0.6918313005675644
17,49,0.6933072735838526,0.6919659461417703
17,50,0.6930357653033229,0.6913724187900011
18,5,0.6720747584333122,0.7075045284385945
18,6,0.6704267883124672,0.7073306363965705
18,7,0.6722866673351888,0.7075401521555367
18,8,0.6717152701176283,0.7081807752686876
18,9,0.6736319104533526,0.7078661997343315
18,10,0.673685833700705,0.7079640140079699
18,11,0.6740122112504706,0.706167129573723
18,12,0.6767310781432996,0.7065342349957734
18,13,0.6780819973927636,0.7047765970293441
18,14,0.6808405972046945,0.7041444270015699
18,15,0.6815718721205458,0.7041728052167613
18,16,0.6835093249377043,0.7024803767660911
18,17,0.6847296931672624,0.7015982369279071
18,18,0.6863994217914248,0.7008229682405506
18,19,0.6882621388797966,0.6996968965100833
18,20,0.690254460966191,0.7000199251298153
18,21,0.6911427755146831,0.7005760173892042
18,22,0.6905893527129069,0.7017208066658617
18,23,0.690239324616057,0.7030521676126071
18,24,0.6901787792155207,0.7029187296220264
18,25,0.6897369869959831,0.7026270981765486
18,26,0.6890643654369014,0.7027514792899409
18,27,0.6892195130257753,0.7034186692428451
18,28,0.6874996452417937,0.702974278468784
18,29,0.6868960832801982,0.7029036348267119
18,30,0.686239544093134,0.7024797729742785
18,31,0.6855990872780868,0.7027478565390652
18,32,0.6845575171844874,0.7029211447892767
18,33,0.6846729318542596,0.7028637845670813
18,34,0.6838366485093532,0.7022056514913658
18,35,0.6839284126320411,0.7010916555971499
18,36,0.6841705942341859,0.700487863784567
18,37,0.6845754916002716,0.6997270861007124
18,38,0.6843985855080799,0.6990912933220625
18,39,0.685186621736934,0.6980588093225457
18,40,0.6855953031905534,0.6974242241275208
18,41,0.6853710960041928,0.697080666586161
18,42,0.6863890155507077,0.6969725878517088
18,43,0.686394691682008,0.69632773819587
18,44,0.6860929107012103,0.696287284144427
18,45,0.6858545131865991,0.6960336915831421
18,46,0.6864959160235294,0.6958924042989978
18,47,0.6868941912364316,0.6956490761985268
18,48,0.6867872907636099,0.6954588817775631
18,49,0.6873180090401851,0.6952892162782273
18,50,0.6873066567775846,0.6954619007366261
19,5,0.6890605813493678,0.6856406231131507
19,6,0.6895061576564389,0.6877333655355632
19,7,0.6916772778787917,0.6929114841202754
19,8,0.6923461153503402,0.694076198526748
19,9,0.6929496773119356,0.696004709576138
19,10,0.6914161758389794,0.6981385098418065
19,11,0.6903954182268145,0.7016869943243569
19,12,0.6873038187119345,0.7037133196473857
19,13,0.6848999771062704,0.7057239463832872
19,14,0.6867068789035227,0.7081837942277502
19,15,0.6876585769182013,0.7099341866924284
19,16,0.687082449591224,0.7106412269049631
19,17,0.6873955828346222,0.7101974399227147
19,18,0.6873444976529197,0.7103846153846155
19,19,0.6872432733113982,0.7108543654148048
19,20,0.6881486162537914,0.7111290906895302
19,21,0.6889432746358289,0.7113114358169303
19,22,0.6886462237644482,0.7109648593165077
19,23,0.6905411055968547,0.710615263857022
19,24,0.6909251904815062,0.7097832387392825
19,25,0.6904105545769487,0.7093177152517812
19,26,0.6899697083792943,0.7085545224006763
19,27,0.6883179541709159,0.7069520589300808
19,28,0.6886944708805004,0.7062649438473614
19,29,0.6892847885357285,0.704731916435213
19,30,0.688105099247156,0.7039421567443547
19,31,0.6892166749601252,0.7033999516966549
19,32,0.689286680579495,0.7023982610795798
19,33,0.6894134475118678,0.7027146479893733
19,34,0.6898684840377728,0.7024996981040936
19,35,0.6905685402314726,0.7028088395121362
19,36,0.6908996478906549,0.7030298273155416
19,37,0.6903783898329138,0.703050960028982
19,38,0.6910339829980947,0.7040375558507427
19,39,0.6909677614662582,0.7045145513826833
19,40,0.6898495636001052,0.704388962685666
19,41,0.6899999810795624,0.7049039971017993
19,42,0.6900349838892473,0.7049643762830576
19,43,0.6900993133773171,0.7052680835647869
19,44,0.6894276378401186,0.7052535925612848
19,45,0.6894295298838853,0.7053109527834802
19,46,0.6893160072578799,0.7050718512256974
19,47,0.6885695959918946,0.7048484482550417
19,48,0.6882498405953127,0.7051557782876465
19,49,0.6883037638426652,0.7049993962081873
19,50,0.6883245763240996,0.7052276295133437
20,5,0.684511162112202,0.6772744837580001
20,6,0.6858677574929664,0.6772376524574327
20,7,0.6902837876445759,0.6792869218693394
20,8,0.692530589617599,0.6832381354908827
20,9,0.6944964230912588,0.6868971138751359
20,10,0.6962276431378411,0.6888896268566598
20,11,0.695094308921554,0.6904462021494988
20,12,0.6919450020717879,0.6947119913053978
20,13,0.6917084966009432,0.69640019321338
20,14,0.6908504547527193,0.6957903634826711
20,15,0.6880767185906544,0.6966519743992271
20,16,0.6874258555348902,0.6972231614539307
20,17,0.6863123877781542,0.6971706315662358
20,18,0.6855584083371017,0.6965245743267722
20,19,0.6849851190757745,0.6967002777442338
20,20,0.6860342573444409,0.696836130902065
20,21,0.6858337007051648,0.6964491003501992
20,22,0.6863776632881072,0.696450911725637
20,23,0.6860096607754731,0.6974592440526508
20,24,0.6860683141322426,0.6967999033933101
20,25,0.6856747690287571,0.6961278831059051
20,26,0.6855659765121687,0.6957028136698467
20,27,0.6849766048788241,0.6952227991788432
20,28,0.6857353144292935,0.6946063277381959
20,29,0.6851856757150507,0.6943648110131627
20,30,0.686499700111063,0.6933830455259026
20,31,0.6868185094857614,0.6924103369158314
20,32,0.687610329802149,0.6921730467334863
20,33,0.6872347591144478,0.6913651732882502
20,34,0.6878156165508419,0.6915094795314576
20,35,0.6881892951947765,0.6913470595338729
20,36,0.6883567410681344,0.6904335225214345
20,37,0.688355795046251,0.6901274000724551
20,38,0.6883605251556679,0.6893267721289699
20,39,0.6881183435535232,0.689131143581693
20,40,0.687967926074066,0.6886034295374953
20,41,0.6886736583990661,0.6875232459847844
20,42,0.6887370418652524,0.6869677575172081
20,43,0.688527971029026,0.6865390653302742
20,44,0.6888146156596895,0.6868397536529405
20,45,0.6885185108101921,0.6860699190918973
20,46,0.6875999235614318,0.6860342953749548
20,47,0.6872461113770484,0.6862740007245502
20,48,0.6865630835772493,0.6860403332930802
20,49,0.6867097169691729,0.6862069798333534
20,50,0.6867759385010094,0.6860324839995169
21,5,0.6692839938773463,0.681087429054462
21,6,0.6740519441695727,0.6884500664170993
21,7,0.6760035873149818,0.689924526023427
21,8,0.6774907337156523,0.6916688805699795
21,9,0.6780848354584138,0.6930980557903635
21,10,0.6794925160208805,0.6940568771887454
21,11,0.6817449941252042,0.6949341866924283
21,12,0.6824942434568396,0.6946661031276417
21,13,0.6834894584781536,0.6947156140562734
21,14,0.6842850628820746,0.6964847240671417
21,15,0.6832661973136763,0.6970088153604638
21,16,0.6846719858323763,0.6987175461900736
21,17,0.6859074904120683,0.6992621664050236
21,18,0.6869547366369678,0.7000404540514431
21,19,0.6877550711503058,0.6999541118222438
21,20,0.6902317564409901,0.7007028136698467
21,21,0.6901797252374041,0.7002089119671536
21,22,0.6913821190511779,0.7016906170752325
21,23,0.6911456135803332,0.7018771887453206
21,24,0.6926497883749045,0.7022147083685545
21,25,0.6917510675856955,0.7016646540272915
21,26,0.6925277515519489,0.701578311798092
21,27,0.6931114470539933,0.7024260355029587
21,28,0.6939013753266141,0.7022509358773096
21,29,0.6943904686403207,0.7021700277744235
21,30,0.6949826783393154,0.7024604516362757
21,31,0.6949921385581491,0.7029615988407197
21,32,0.6953837916178676,0.7034132351165318
21,33,0.6950867407464869,0.7036855452240066
21,34,0.6949864624268488,0.7040550658133078
21,35,0.6940858495938729,0.7043436782997223
21,36,0.692658302571855,0.7043714527231012
21,37,0.6917009284258764,0.7044384736142978
21,38,0.6912023748933361,0.7041214829126917
21,39,0.6907728809582823,0.7037465281970776
21,40,0.691024522779261,0.7033214587610193
21,41,0.6898296971405542,0.7030256007728535
21,42,0.6890539591961842,0.7023590146117618
21,43,0.6883075479301987,0.7022086704504287
21,44,0.687245165355165,0.7018469991546915
21,45,0.6864259104041595,0.701876584953508
21,46,0.6859774960314381,0.7019653423499577
21,47,0.6860323653006741,0.7020408163265307
21,48,0.6857532888450775,0.7023028619731917
21,49,0.686224407743,0.7020607414563458
21,50,0.6863861774850575,0.7019659461417703
22,5,0.672607368753654,0.657066175582659
22,6,0.6742222281085807,0.6588503803888418
22,7,0.6784168891394797,0.6633727810650887
22,8,0.6815709260986627,0.6653308779132955
22,9,0.6843919633548962,0.6680322424827919
22,10,0.6869064895209156,0.6693485086342229
22,11,0.6889243541981613,0.6706231131505856
22,12,0.6911361533614996,0.671065692549209
22,13,0.6920992036387785,0.6693732640985388
22,14,0.6929071063271836,0.6688515879724671
22,15,0.6939174576986313,0.6697276898925252
22,16,0.6948578034507095,0.6703061224489797
22,17,0.6955162346815406,0.6702566115203478
22,18,0.6959239701132767,0.6700525298876947
22,19,0.6958974815005419,0.6709201787223764
22,20,0.6961708818248383,0.6713156623596183
22,21,0.6966249723288599,0.6719291148412029
22,22,0.696755523348766,0.6725214346093467
22,23,0.6970497361544967,0.6732127762347543
22,24,0.69662781039451,0.6733854606931531
22,25,0.6950451157836183,0.6739204202391015
22,26,0.6944103350998714,0.6742851104939017
22,27,0.6932278077456488,0.6753212172442941
22,28,0.692492748742264,0.6763325685303706
22,29,0.6915921359092879,0.6754148049752445
22,30,0.6908381564682354,0.6763168699432436
22,31,0.6910037102978266,0.6759044801352494
22,32,0.6909649234006081,0.6758120999879241
22,33,0.6908381564682353,0.6754854486173166
22,34,0.6909507330723574,0.6755983576862699
22,35,0.6914436104735974,0.6752179688443424
22,36,0.6912231873747704,0.67514491003502
22,37,0.6905581339907554,0.6752234029706555
22,38,0.6909185683283224,0.674675763796643
22,39,0.6908759973435706,0.6744656442458641
22,40,0.6909232984377394,0.6747174254317111
22,41,0.6914086076639124,0.6746552348750151
22,42,0.6919573003562718,0.6741643521313851
22,43,0.6922893540373376,0.6735406351889868
22,44,0.6923215187813725,0.6730938292476754
22,45,0.6921635331268483,0.6728432556454536
22,46,0.6918560760147504,0.6723813549088273
22,47,0.691820127183182,0.6724604516362758
22,48,0.6916564653973576,0.6718584711991306
22,49,0.6911966987620357,0.6720076077768385
22,50,0.6907170656671631,0.6715940103852192
23,5,0.6858138342456137,0.6794855693756792
23,6,0.6856076014750372,0.679858108924043
23,7,0.6900349838892473,0.6822159159521797
23,8,0.6922515131620025,0.6835732399468664
23,9,0.692360305678591,0.6856659823692792
23,10,0.6915372666400519,0.6889880449221109
23,11,0.6907577446081483,0.6905868856418307
23,12,0.6907445003017809,0.6951974399227145
23,13,0.6896754955735636,0.6972207462866805
23,14,0.688013335124468,0.6980473372781066
23,15,0.6871231285322092,0.6995550054341263
23,16,0.6878875142139788,0.700156382079459
23,17,0.688580948254495,0.7006508875739644
23,18,0.6885194568320755,0.7014207221350078
23,19,0.6886093289109964,0.7015143098659582
23,20,0.6896130581292604,0.7012607173046734
23,21,0.6898344272499709,0.701007728535201
23,22,0.6894342599933021,0.7009407076440042
23,23,0.6892157289382419,0.7015312160367104
23,24,0.6888571866444414,0.7015408767057119
23,25,0.6884456671251719,0.7016405023547879
23,26,0.6871411029479934,0.7018614901581934
23,27,0.6866813363126717,0.7023475425673227
23,28,0.685961413659421,0.7017371090448014
23,29,0.6858251865082142,0.7010210119550778
23,30,0.6854590760393471,0.70076440043473
23,31,0.6855347577900173,0.7001956285472768
23,32,0.6853682579385426,0.6990429899770558
23,33,0.684926465719005,0.6979700519260958
23,34,0.6843843951798293,0.6969097935031999
23,35,0.6838953018661228,0.6957897596908585
23,36,0.6832198422413907,0.6951696654993357
23,37,0.6829180612605932,0.6950259630479411
23,38,0.6828111607877714,0.6939681197922956
23,39,0.681974877442865,0.6929452964617799
23,40,0.6813580711749023,0.6923529766936359
23,41,0.6804811088890108,0.6917564303828039
23,42,0.6803893447663232,0.6914152880086946
23,43,0.6800005297722547,0.6909437266030674
23,44,0.6797072629884074,0.6907595701002294
23,45,0.6792153316090508,0.6904123898079941
23,46,0.6787659712144462,0.6900760777683854
23,47,0.6784339175333804,0.6903459727086101
23,48,0.6777461596241645,0.6904172201424947
23,49,0.6780905115897141,0.690396691220867
23,50,0.6778029209371671,0.6902167612607173
24,5,0.7100934858825154,0.653792416374834
24,6,0.7135265992972949,0.6550996256490762
24,7,0.7139267665539639,0.6573294288129453
24,8,0.7173750163188775,0.6607957976089844
24,9,0.7202017297064116,0.6630105059775389
24,10,0.7174298855881135,0.6658120999879242
24,11,0.7185452453886164,0.664985508996498
24,12,0.7190892079715588,0.6662444149257336
24,13,0.7197845340558416,0.6669043593768869
24,14,0.7218080748643878,0.6689192126554765
24,15,0.7222782477404267,0.6694402849897355
24,16,0.7230199288969952,0.6695544016423137
24,17,0.723579973851955,0.6699293563579277
24,18,0.724334899314891,0.6693895664774786
24,19,0.7256716282361044,0.669956526989494
24,20,0.726726442636071,0.6696461779978263
24,21,0.728104796520153,0.6690961236565633
24,22,0.7282476458245433,0.669010989010989
24,23,0.7298000677351667,0.6708223644487381
24,24,0.7290460882941145,0.6704969206617559
24,25,0.7290082474187793,0.6703224248279194
24,26,0.728311975312613,0.6706997947107837
24,27,0.7273082460943486,0.6704003139717425
24,28,0.7255420232380815,0.6702384977659702
24,29,0.725503236340863,0.6701853640864629
24,30,0.724672629127257,0.6688998913174737
24,31,0.7246489785801726,0.669284506702089
24,32,0.7241466409600987,0.6691492573360704
24,33,0.722971681780943,0.6697572756913417
24,34,0.72284207678292,0.6701430986595821
24,35,0.7226623326250782,0.6705935273517691
24,36,0.7224362333949508,0.6709286318077528
24,37,0.7224135288697499,0.6711007124743389
24,38,0.7226935513472297,0.6715137060741456
24,39,0.7226982814566466,0.6716380871875378
24,40,0.7222782477404267,0.672102403091414
24,41,0.7219178134028597,0.6728794831542084
24,42,0.7213880411481679,0.6726307209274242
24,43,0.7211941066620754,0.6730938292476754
24,44,0.7208762433092601,0.6733939137785292
24,45,0.7210824760798367,0.673734452360826
24,46,0.7209547631255806,0.6740508392706195
24,47,0.7211600498742737,0.6737398864871392
24,48,0.720687984954468,0.6736831300567563
24,49,0.7206624423636168,0.6738425310952784
24,50,0.7205054027309761,0.673399951696655
25,5,0.6799730951376367,0.6847753894457191
25,6,0.6788369228556995,0.6892778649921506
25,7,0.6820817779156867,0.6934102161574688
25,8,0.6824781610848222,0.6951014370245138
25,9,0.6844392644490652,0.6959268204323148
